@RELATION image_processing_final

@ATTRIBUTE Contrast NUMERIC
@ATTRIBUTE Dissimilarity NUMERIC
@ATTRIBUTE Homogeneity NUMERIC
@ATTRIBUTE Energy NUMERIC
@ATTRIBUTE Correlation NUMERIC
@ATTRIBUTE ASM NUMERIC
@ATTRIBUTE LBP_Bin_0 NUMERIC
@ATTRIBUTE LBP_Bin_1 NUMERIC
@ATTRIBUTE LBP_Bin_2 NUMERIC
@ATTRIBUTE LBP_Bin_3 NUMERIC
@ATTRIBUTE LBP_Bin_4 NUMERIC
@ATTRIBUTE LBP_Bin_5 NUMERIC
@ATTRIBUTE LBP_Bin_6 NUMERIC
@ATTRIBUTE LBP_Bin_7 NUMERIC
@ATTRIBUTE LBP_Bin_8 NUMERIC
@ATTRIBUTE LBP_Bin_9 NUMERIC
@ATTRIBUTE class {Brain_glioma,Brain_meningioma,Brain_notumor,Brain_pituitary}

@DATA
64.811854578127,2.8723677754694945,0.6510368028313063,0.29934739807442545,0.9797229494328571,0.08962348983762582,0.008422851562496787,0.02424621582030325,0.015071868896478626,0.06541824340817817,0.12851715087885723,0.1459121704101006,0.04448318481443615,0.03994369506834414,0.4925079345701246,0.03547668457029897,Brain_glioma
35.60956723756358,2.0678719370938987,0.7226825458378598,0.3690415226870648,0.9848779761363682,0.13620247168084576,0.005607604980466611,0.01759338378905579,0.010940551757808326,0.053005218505839155,0.11437988281245637,0.10894012451167719,0.03501892089842414,0.03219604492186272,0.5956764221189134,0.026641845703114838,Brain_glioma
65.72458343141176,3.742339051357771,0.5181033069778215,0.16993934589435536,0.9819704836220186,0.028921462890374845,0.008796691894527895,0.027942657470692467,0.02193069458006976,0.09444427490230772,0.19646072387687818,0.1757240295409486,0.05517959594724457,0.0452842712402171,0.33431243896471624,0.03992462158201602,Brain_glioma
21.839083753017153,1.5348196266947534,0.768531482252143,0.3937814971842036,0.9838445838182165,0.15507596963247738,0.004302978515623359,0.014274597167963305,0.008743286132809164,0.044006347656233215,0.09703445434566611,0.10017395019527428,0.027027130126942814,0.026920318603505355,0.6553764343259219,0.022140502929679055,Brain_glioma
39.11455067166843,2.9129589048274256,0.5777861416909665,0.2503694682548807,0.9879633960357543,0.06273996748913326,0.007713317871090808,0.021820068359366677,0.021083831787101333,0.08522415161129561,0.16390991210931247,0.16324234008782834,0.04680252075193527,0.034973144531236657,0.4223289489744483,0.03290176391600307,Brain_glioma
49.40584957425217,3.141139144424117,0.5643360633705187,0.2321243813225719,0.9841010125955167,0.0538935944511206,0.008056640624996926,0.02651596069334926,0.021030426025382604,0.08705139160152929,0.17432785034173037,0.1568527221679089,0.05239486694333939,0.04087066650389066,0.3941459655760215,0.03875350952146959,Brain_glioma
51.127113369715964,3.356423163031051,0.5375422399375882,0.2345438554102821,0.9800103617790143,0.05502034579760751,0.009735107421871286,0.029483795166004377,0.024414062499990688,0.09205627441402739,0.1741714477538398,0.15326690673822277,0.056243896484353545,0.04306793212888982,0.3739089965818886,0.04365158081053022,Brain_glioma
34.76764291476506,2.1327751011502905,0.6929260042946052,0.3518712629381031,0.9754573736345676,0.12382377794681984,0.00807189941405942,0.0237197875976472,0.013847351074213468,0.057846069335915434,0.11017990112300484,0.12058258056636025,0.039833068847641054,0.038623809814438394,0.5518302917478364,0.035465240478502094,Brain_glioma
42.83814922682244,2.712702239514735,0.6155880299357566,0.2576339473833681,0.972456872451701,0.06638591009762246,0.008129119873043773,0.025424957275380924,0.01816558837889932,0.07598876953122101,0.14725494384760007,0.1415061950683054,0.04801177978513794,0.04014968872068781,0.4581947326658408,0.03717422485350144,Brain_glioma
31.434294241670298,2.634193800329706,0.5892625289015743,0.23379759341703288,0.9914073941044071,0.05476797227784127,0.007061004638669182,0.020763397216788954,0.020515441894523423,0.08691406249996685,0.14849853515619335,0.176570892333917,0.04584121704099814,0.03550338745115833,0.4264869689939779,0.03184509277342535,Brain_glioma
32.1886173672964,2.3878471013406655,0.6527785469972723,0.2773050971692496,0.9875055304803058,0.07692075528390648,0.00566101074218534,0.01848983764647732,0.014331817626947657,0.06912231445309863,0.14323425292963285,0.14171218872064906,0.04007339477537534,0.032260894775378315,0.5072669982908221,0.027847290039051877,Brain_glioma
74.30884990032075,4.61596899125198,0.3652816365389633,0.05338964643222354,0.9834269955805819,0.0028664940683950533,0.012317657470698426,0.039184570312485054,0.03261566162108131,0.12828826904291982,0.2565574645995115,0.2013244628905482,0.08086013793942227,0.056041717529275496,0.13682937622065092,0.05598068237302552,Brain_glioma
35.68691465377383,2.6347224124990984,0.6003782113716826,0.24765522411554555,0.9783736163962431,0.061344374204179576,0.00715637207030977,0.02468490600584996,0.017608642578118283,0.07854461669918879,0.1667175292968114,0.14671707153314717,0.04960632324216858,0.03980255126951607,0.43298339843733485,0.0361785888671737,Brain_glioma
57.88644000515019,3.2863957151926053,0.5247656306847026,0.2271968352479576,0.9802977981443675,0.051624301901419756,0.009658813476558815,0.03078842163084763,0.023818969726553414,0.09402847290035475,0.18849182128899059,0.16119384765618852,0.06141281127927345,0.04341125488279594,0.34162521362291653,0.04557037353513887,Brain_glioma
51.62210593303,3.189373377562829,0.5569955238921847,0.2420524599082158,0.9825736533146487,0.058600441790043006,0.008651733398434199,0.026908874511708484,0.02115631103514818,0.08954238891598147,0.17641448974602644,0.15305709838861348,0.053749084472635746,0.04198074340818711,0.3895111083982889,0.039028167724594484,Brain_glioma
25.831203768663045,2.6277663424145157,0.5332503811081617,0.18859257575080227,0.9917167415828307,0.03563301064117119,0.008003234863278197,0.023796081542959674,0.02409744262694393,0.09848785400386868,0.1791114807128223,0.18751144409172535,0.05463027954099479,0.03958892822264115,0.3498458862303353,0.03492736816404918,Brain_glioma
65.54462298338842,3.793508864185222,0.4519531267662698,0.10645978698004696,0.9753916654921545,0.011356828266744105,0.011936187744136071,0.03582000732420509,0.02745056152342703,0.10654830932613123,0.21844100952140105,0.18194580078118058,0.06903076171872366,0.05133056640623042,0.245750427246,0.051746368408183384,Brain_glioma
54.707649460457375,3.1830228790002457,0.5892324375366539,0.24570119802095194,0.9829737129762057,0.06038447283691555,0.007480621337887771,0.024307250976553226,0.018890380859367794,0.07905197143551672,0.16745376586907676,0.14936828613275552,0.046939849853497716,0.03741455078123573,0.43389892578108447,0.03519439697264282,Brain_glioma
57.92811438470576,3.3479162505418634,0.5378342343646028,0.18128641332464934,0.9786902857218167,0.032916009965767865,0.008827209472652883,0.0290985107421764,0.020008087158195492,0.0872459411620761,0.18656158447258508,0.1794700622557909,0.05362319946287017,0.046562194824200986,0.34770965576158613,0.0408935546874844,Brain_glioma
53.95688833215986,3.837499027255517,0.4183884007270394,0.07934534390821534,0.9883750256820705,0.006313149226536175,0.008182525634762504,0.03239822387694077,0.025470733642568407,0.11671066284175236,0.2530860900877941,0.210689544677654,0.07349777221676884,0.0504035949706839,0.18603897094719465,0.04352188110349902,Brain_glioma
58.955844610679016,2.5784863476844424,0.6667452505006728,0.33796647728193996,0.9686361414996236,0.1142313170773292,0.009140014648434013,0.024971008300771723,0.01603317260741576,0.06403350830075683,0.12136077880854745,0.11532592773433101,0.0423202514648276,0.038036346435532366,0.5306472778318289,0.038131713867172956,Brain_glioma
57.98453150670072,3.4398351467683614,0.4583223613858462,0.09668116377768049,0.9793472229533488,0.009394634027957337,0.010032653808589923,0.03603744506834563,0.02484893798827177,0.10831832885738056,0.21480941772452744,0.2102661132811698,0.07334136962887827,0.05685043334958769,0.2134895324706217,0.05200576782224579,Brain_glioma
56.77314810208671,3.4299875752790805,0.5377123033659172,0.24025889297634784,0.9831461271158984,0.057731030838518264,0.00986862182616811,0.028812408447254634,0.023086547851553695,0.08939743041988778,0.18527984619133558,0.14775848388666238,0.053810119628885725,0.0401153564452972,0.38130187988266706,0.0405693054199064,Brain_glioma
40.32726264236316,2.381534667327161,0.6855606796053015,0.36009527169368694,0.9825470369425643,0.12967777895990407,0.007476806640622148,0.02139282226561684,0.01478576660155686,0.060428619384742574,0.11938095092768883,0.11343383789058173,0.03847122192381345,0.034763336181627365,0.5568580627439282,0.03300857543944053,Brain_glioma
26.334069461120585,1.9487819239570436,0.7040300950940457,0.35696163661501396,0.987124102326075,0.12743226844571634,0.005863189697263388,0.018211364746086804,0.012744903564448263,0.059238433837868025,0.11795043945308001,0.11664962768550238,0.03940582275389122,0.03071212768553516,0.5699768066404076,0.029247283935535717,Brain_glioma
52.763566174626575,3.3721091549448663,0.5328996778320546,0.22904626781859969,0.9842310541923577,0.05246989218799078,0.009510040283199498,0.02870178222655155,0.021923065185538514,0.08705139160152929,0.19589996337883153,0.14997482299798967,0.052814483642557974,0.040679931640609485,0.37136840820298334,0.0420761108398277,Brain_glioma
56.29540839662769,3.18564864100926,0.6163058234831971,0.27082100514190266,0.984544719182242,0.0733621676042633,0.00679016113280991,0.02086639404296079,0.017848968505852564,0.07244491577145674,0.1625518798827505,0.1313629150390124,0.04137802124021859,0.03194808959959719,0.48432922363262776,0.030479431152332124,Brain_glioma
43.45513656817772,2.4207582404323764,0.6948596006040917,0.3590516301876123,0.9827812681489928,0.12892854086926264,0.006816864013669275,0.020923614501945142,0.013908386230463443,0.057453155517556205,0.11688995361323666,0.11417770385737831,0.036689758300767254,0.0335540771484247,0.5681915283200958,0.03139495849608177,Brain_glioma
51.62034589641824,2.7824874867934386,0.6489551012451784,0.329084534794618,0.9851038380521329,0.10830665242392337,0.008537292480465494,0.02294158935546,0.01692581176757167,0.06464004516599096,0.1321105957030746,0.12895584106440394,0.0412979125976405,0.03402709960936202,0.5160064697263657,0.03455734252928369,Brain_glioma
58.472082117817905,3.274743108797982,0.531425050606977,0.23133469894805359,0.9795675235462739,0.05352206974262691,0.0101585388183555,0.03120040893553497,0.022682189941397597,0.09253311157223032,0.18714141845695986,0.15368270874017576,0.06109619140622669,0.045406341552717056,0.35103225707994423,0.045066833496076555,Brain_glioma
80.11799942527676,3.92191265690124,0.5532714029653485,0.2504587415862622,0.9783861559092137,0.06274092166873355,0.00933074951171519,0.02689361572264599,0.02166366577147611,0.08209228515621868,0.18126296997063399,0.14031982421869646,0.04797744750974732,0.037136077880845206,0.41580963134749765,0.03751373291014194,Brain_glioma
61.33247636923255,3.9814246552450774,0.436667674352614,0.10204263964929339,0.977147629119749,0.010452637421409103,0.011318206787105057,0.03489685058592419,0.02795791625975496,0.11068725585933277,0.2207336425780408,0.19801330566398698,0.0686798095702863,0.053234100341776565,0.22247314453116512,0.05200576782224579,Brain_glioma
57.64773718596695,3.3725693646183843,0.5827011060192036,0.2632507176647508,0.9829063099001245,0.06931485625397124,0.00836181640624681,0.024188995361318896,0.02082061767577331,0.07836914062497011,0.16823577880852958,0.13723373413080703,0.04493713378904536,0.03407669067381513,0.4493446350095942,0.034431457519518115,Brain_glioma
66.26304156600148,4.108056548436386,0.4302572804394259,0.09272405989878939,0.9808443479449374,0.008640429662032071,0.012142181396479743,0.036682128906236004,0.029994964599597933,0.11578750610347145,0.21529388427726162,0.1983413696288306,0.07233428955075366,0.05687713623044705,0.20938873291007637,0.0531578063964641,Brain_glioma
37.3622420032864,1.9971114213153254,0.7300734859529239,0.41530847458175657,0.9805559079535882,0.17249969669680654,0.00667190551757558,0.018989562988274006,0.011940002441401695,0.05121231079099609,0.10292434692378886,0.10426712036128835,0.03239440917967514,0.02979660034178551,0.6145935058591405,0.027210235595692744,Brain_glioma
17.00406689301756,1.3997497508338166,0.7882237541622337,0.45201068683673185,0.9945649819028604,0.20433457657055779,0.0032997131347643665,0.009757995605465027,0.009357452392574555,0.04309463500974919,0.08353424072262439,0.08830261230465382,0.021572113037101145,0.01746749877929021,0.7078590393063706,0.01575469970702524,Brain_glioma
37.82642312420772,2.3865024911521395,0.662050170774686,0.3493190281521688,0.9824765308031397,0.12203147187746956,0.008010864257809443,0.02286911010741315,0.01626205444335317,0.06356430053708513,0.13229751586909017,0.11866760253901723,0.04257583618162438,0.03529739379881466,0.5252532958982371,0.03520202636717407,Brain_glioma
49.83937905806984,3.437422834953393,0.4719237971838993,0.10761967804568107,0.9724208968038619,0.011635252643246665,0.010726928710933408,0.03430175781248691,0.025711059570302692,0.10787582397456823,0.20332717895500055,0.20003509521476745,0.06920623779294235,0.05790328979489979,0.24036026000967392,0.05055236816404322,Brain_glioma
18.2122586218404,1.5719195809245563,0.7390696378206005,0.3783278538541767,0.9909147430602355,0.143145572383626,0.004520416259763901,0.015731811523431498,0.011306762695308187,0.05406951904294812,0.1034317016601168,0.10766983032222455,0.033355712890612274,0.027660369873036324,0.6182746887204673,0.0239791870117096,Brain_glioma
