@RELATION image_processing_final

@ATTRIBUTE Wavelet_Contrast NUMERIC
@ATTRIBUTE Wavelet_Dissimilarity NUMERIC
@ATTRIBUTE Wavelet_Homogeneity NUMERIC
@ATTRIBUTE Wavelet_Energy NUMERIC
@ATTRIBUTE Wavelet_Correlation NUMERIC
@ATTRIBUTE Wavelet_ASM NUMERIC
@ATTRIBUTE class {Brain_glioma,Brain_meningioma,Brain_notumor,Brain_pituitary}

@DATA
196.84760958534815,4.961205452235488,0.5894762219469741,0.29716594963861287,0.9377873517679438,0.08832993903113334,Brain_glioma
127.27696462373942,3.841233827927085,0.6698598112869771,0.36610431489329387,0.9494231677511286,0.13405121272846415,Brain_glioma
219.87927366525776,6.730010568263352,0.44433749299531755,0.15501958076154626,0.940716090327641,0.024081147293447337,Brain_glioma
87.97996803758227,3.04208881918865,0.707657702241772,0.3868490355979032,0.9453891275170183,0.14967172128205375,Brain_glioma
121.72684520922778,5.0693255277586164,0.5175208995647088,0.23684705527870575,0.9613900657752682,0.05618031760432241,Brain_glioma
154.76073147653818,5.443905297112307,0.4997730320227308,0.2269172174857741,0.9471364658890156,0.051508854044723815,Brain_glioma
171.43751724552664,6.0436615445589,0.47003568141933094,0.23528519587084956,0.9363106839241221,0.05537181321698065,Brain_glioma
105.28299749504136,3.6728060186932767,0.6304616051174091,0.348101374050566,0.9271459073303574,0.1211910744431649,Brain_glioma
138.14274406444713,4.80536883528195,0.5546225436739158,0.2573718387861553,0.9126956113645153,0.06625621661719384,Brain_glioma
107.01527455655034,4.842400582677401,0.5161919152720472,0.20611126426194748,0.9735075188580768,0.04261271736782868,Brain_glioma
111.03197891545796,4.378096010114849,0.5934718707393624,0.27195551363719017,0.9586759540493285,0.07399164943017694,Brain_glioma
251.4951776904662,8.273733128716156,0.275094515184199,0.04671905145248858,0.9453683065554284,0.0021928903177666995,Brain_glioma
109.90404030845212,4.5479654023596785,0.5398265933226947,0.25023153189754005,0.9287859622584476,0.06263286416182011,Brain_glioma
189.38574253832365,5.809326109896209,0.45163931812733776,0.22338203706311127,0.9358462791751515,0.049908567225772804,Brain_glioma
180.35765391056148,5.8763476604927325,0.485681409650926,0.23891123095781158,0.9437774467181117,0.057095646570009914,Brain_glioma
80.91048221656897,4.632290585061147,0.45745339807292623,0.1691080198247097,0.9746625678640661,0.028680863311290508,Brain_glioma
211.37324132211342,6.657595837644676,0.36938175574913534,0.0961897745810883,0.9212939688734237,0.009276939242112125,Brain_glioma
191.20377050639866,5.867018082416886,0.5220778868159786,0.2393709468784409,0.9438169036270142,0.057319424079037076,Brain_glioma
185.21361451638822,5.940130952812329,0.4603552024873889,0.16400648306145188,0.932925684304806,0.026959218244726586,Brain_glioma
177.7689268837269,6.872659331144472,0.32482703245763644,0.07409091662046513,0.9614948757273445,0.005509817972087551,Brain_glioma
160.1436913585654,4.32572745792062,0.6156460639269445,0.3363482918578432,0.9115066540668642,0.11314649669921685,Brain_glioma
182.85824056686192,5.900720480483942,0.36930190746995467,0.08289031634922142,0.9315988036474829,0.006905525323768594,Brain_glioma
186.20569423087255,6.174989753906745,0.4708935466241401,0.23792829530873238,0.9470770688709358,0.05662163168002293,Brain_glioma
146.4416311603635,4.444098232918369,0.630838356300319,0.36232290068867734,0.943532756248771,0.13129371094268846,Brain_glioma
92.78281918603048,3.5641688851861337,0.6512052075951356,0.3609514000539831,0.9564058227945194,0.1303055923552081,Brain_glioma
172.9483358666771,6.110046088638774,0.465715632856959,0.2307704007734204,0.9505845509009936,0.053266460545562964,Brain_glioma
184.41963333891357,5.68761059589138,0.5668241620177847,0.27261439750178784,0.9483545046091881,0.07434480399589433,Brain_glioma
151.22237395749596,4.418762978530709,0.6443676419905924,0.36173971948057904,0.9439181195850804,0.13087425152241894,Brain_glioma
166.85128136602526,4.896189855992095,0.5968640975864148,0.3333913745666997,0.9526153216418233,0.111167731365985,Brain_glioma
193.81821744155843,5.837924562935747,0.4590464828927731,0.229508327047251,0.9338078933746539,0.052684183967912177,Brain_glioma
237.41955722675584,6.67363568227021,0.5024236930456071,0.2531205639448034,0.9298582357026214,0.0640877870914667,Brain_glioma
195.42207655672783,6.9589619921593115,0.35679729316858577,0.09324729163295513,0.9265373878145224,0.008730960253179357,Brain_glioma
188.37900583497665,6.038740045709142,0.5275015337441565,0.2646077892525738,0.9450227714896661,0.07003935324497237,Brain_glioma
201.1284380893501,7.001024755991741,0.34940707253120895,0.07971119651699352,0.9391768429925006,0.006381778327469298,Brain_glioma
132.7487745473329,3.7458297345836793,0.6770793489246916,0.4092258601594692,0.9408136575066046,0.16750110735091406,Brain_glioma
55.26336017738882,2.5128071759266972,0.7553206922580339,0.44805704225931753,0.9826649977965429,0.20079160154360104,Brain_glioma
119.84010335407883,4.159112051059807,0.6068911255620011,0.3469008358357769,0.9440883225430656,0.12035546547592009,Brain_glioma
153.7938091182168,5.9192808580801,0.3833638949823155,0.09230465525270287,0.912200354261421,0.008562122674471317,Brain_glioma
64.67563880515333,2.8953935831759154,0.6881280786550832,0.37555013441732665,0.9698614457972713,0.14106026838865576,Brain_glioma
218.8958042631128,7.485323308241211,0.3324041996148623,0.07397185998487651,0.9187389850931731,0.005492763044949034,Brain_glioma
173.61887404240403,4.600862983917713,0.6521105566967695,0.38580826316159056,0.9467668164472488,0.14886660066461693,Brain_glioma
93.20752539721785,4.687731600722389,0.4694485491847127,0.1865076473377986,0.9689922373943168,0.03487455632734847,Brain_glioma
154.58043885610823,6.051047592572752,0.41908219465984436,0.14043058241591627,0.967336409622794,0.019789654955484872,Brain_glioma
118.82690643344512,3.8282857242112915,0.6835322855155022,0.4102079908008163,0.9536886746502768,0.1682887322249017,Brain_glioma
160.88313955541474,6.3506826503365135,0.36689434577410773,0.083895314436484,0.9321372871441231,0.007068935068420428,Brain_glioma
121.91573774038962,4.184164628304272,0.6092761313881958,0.3537425378647838,0.9354448602615704,0.12514763223888917,Brain_glioma
135.3178007025673,4.062860982584731,0.6624313976122556,0.3690541427442916,0.9531896965742432,0.1362210688687804,Brain_glioma
209.73015302180383,6.893837230427902,0.36528554225378257,0.08677804064463607,0.910347050004431,0.007565406460388842,Brain_glioma
107.14788676974885,3.764469173168186,0.6696395440855027,0.3623598154528809,0.9668018142902362,0.13132863409935214,Brain_glioma
53.52399974132075,2.501972431554975,0.7336899716539156,0.39917303874752763,0.9808596504259952,0.1593987615888687,Brain_glioma
216.89508675786612,7.3212645392112075,0.34302638519147766,0.08269765448623065,0.9223496673141263,0.006865809996901277,Brain_glioma
229.7108987883042,7.319185993696294,0.3533504439270187,0.08946928857326109,0.9147334298968204,0.00804468121212799,Brain_glioma
111.60436594759067,4.702288519998061,0.541268249371255,0.26377111140000153,0.9449160929784401,0.06959578126426355,Brain_glioma
217.00986692577155,6.2785134063606876,0.5051760372891111,0.24224684740093455,0.9329348999183248,0.058700803957901296,Brain_glioma
155.29234673199065,4.693447465183123,0.605788011692711,0.33593580613631613,0.9576133157568738,0.11287482601088729,Brain_glioma
128.3883212850689,4.763424200801559,0.48244692753201135,0.22588690062190225,0.9316902320541254,0.051037840074553725,Brain_glioma
176.02700303191767,5.997201660594436,0.47586000733101846,0.2441232645209319,0.9398951058465995,0.059608253287566935,Brain_glioma
130.28325664020377,4.1126319947332535,0.6515227568250292,0.3685588757902615,0.9501248043575973,0.1358531823848691,Brain_glioma
93.513778530167,3.435363086672206,0.6532895422226597,0.3623780672679129,0.9512819744345271,0.13133385911481224,Brain_glioma
189.3538491976887,6.450920863192495,0.45162515733338604,0.22750629750857304,0.944385723075303,0.051769548905527055,Brain_glioma
164.5480051455673,5.726833707321173,0.49097042365475674,0.24789211420492782,0.9466976992212598,0.06146322866973748,Brain_glioma
185.9507851875363,4.896008788870374,0.6102733851452193,0.3472944155510488,0.929760279622372,0.12063219499982605,Brain_glioma
133.7466983051338,5.170685323944583,0.5018768455744992,0.18071150505347183,0.9757766723579866,0.03275716079473157,Brain_glioma
159.98792677528436,4.574177340266601,0.596472131558105,0.3371053115652133,0.9102770792105248,0.11365538361376736,Brain_glioma
214.88268801725263,6.742018463857837,0.36479281532493696,0.08535638619094989,0.9567721538817534,0.007318704618677764,Brain_glioma
167.15121425588214,5.7385610823814215,0.4633921165372721,0.16277627468382466,0.9486370122271678,0.026578817726320092,Brain_glioma
113.21285918980482,4.531984255639889,0.5634411200170852,0.25598768141585715,0.9546536851276203,0.06557418944597178,Brain_glioma
182.8786848963671,6.148274240488957,0.38718219113908864,0.09615267554507453,0.9278201175750298,0.009271909071016878,Brain_glioma
165.95415608460215,6.979498204938128,0.350059337571797,0.09800013901690931,0.9671570371578031,0.009655788343962534,Brain_glioma
115.15777006816367,4.790738268546269,0.524554464354532,0.25013503050269803,0.9504734349533468,0.06258587686743292,Brain_glioma
118.87855388605124,4.772355686481608,0.5155734005762773,0.2400140471460761,0.9079885506292441,0.05762550064630144,Brain_glioma
231.37373930804247,6.7514618433972,0.45274895016795397,0.2279774861591111,0.9238789762480193,0.051988205568304274,Brain_glioma
167.0319007200472,7.0314024407058735,0.29875056992655513,0.05949794794549043,0.9625190011263292,0.0035569200416521425,Brain_glioma
133.16053080628464,5.647873184589872,0.44203057478351004,0.1613668505160624,0.9612911481032667,0.026137108871718162,Brain_glioma
178.32179260029181,6.270072453842664,0.44501718195171613,0.22284259395976247,0.9409918007850762,0.04966945788423492,Brain_glioma
221.48619792315498,6.061083804823308,0.52718009621399,0.24396496609201077,0.9400642462784093,0.05954121315027811,Brain_glioma
201.4307377180852,6.511349205622271,0.4581912999709141,0.22612714027346772,0.9424494631843126,0.05114676975932636,Brain_glioma
162.67377831186155,4.6100874309779485,0.6021659830648811,0.34841030884554386,0.9300186738482614,0.12140412922575959,Brain_glioma
158.746810771554,5.865479745422309,0.48003373047790576,0.20203418287545555,0.9559320403653443,0.040893605203537665,Brain_glioma
108.79402190362667,3.37009673696543,0.7004032334464476,0.3847591525766591,0.932680705540033,0.14806102505598537,Brain_glioma
163.1398452299993,5.6598314488382995,0.48767029415134133,0.2316729847642667,0.9384120560514163,0.05368439194013247,Brain_glioma
138.17883610252574,4.040497916686203,0.6584771881268634,0.36964811735687847,0.9379907687352991,0.13665806604206043,Brain_glioma
149.6672832514091,5.573654942108106,0.4702936426068347,0.16354995424512997,0.9498157583599229,0.026786341199710274,Brain_glioma
214.61500957532155,5.4633534053466315,0.5666162840924617,0.2932614736120016,0.9390826799460121,0.08602326819946221,Brain_glioma
224.50816537602714,6.805721242778982,0.43413645642261234,0.15185687724525487,0.9320242417202155,0.02310202011584367,Brain_glioma
122.44524772011422,4.2517935650543,0.5914613551254292,0.3146539497726532,0.9782452030040915,0.09903427309297103,Brain_glioma
200.07817698415772,4.94969162546767,0.5874502940929298,0.2945852546398574,0.9348955359318118,0.0868037632455185,Brain_glioma
156.2600178150454,4.583233249075669,0.5997322201779018,0.3447490966002142,0.9323967449902475,0.11886656593194136,Brain_glioma
246.4405215337319,7.325481061687229,0.4418467963095702,0.22653088246882208,0.9393513033496969,0.05132863498586918,Brain_glioma
200.9813123824631,6.380949321040425,0.4954893214059575,0.25293742164966165,0.9449640014865008,0.06399072789577669,Brain_glioma
104.47886934071273,3.1629209157728013,0.700872656080556,0.3847262761948798,0.9148470714601156,0.14803573293239009,Brain_glioma
127.8947785388525,5.012402540350047,0.5044981531392722,0.24023916650799712,0.9527513203899478,0.05773158336660425,Brain_glioma
190.79122431242524,5.693009350821032,0.5763305024397194,0.27660253149575675,0.9516327240743356,0.07654368485455397,Brain_glioma
169.7129437523419,5.843785917807237,0.5128324235425135,0.26344393950411216,0.941269318344583,0.06941749236869174,Brain_glioma
81.24504891012295,4.532260624335436,0.43303220764673817,0.13100535686355744,0.9825879482458602,0.01723408725242886,Brain_glioma
88.84484569301296,3.9174686904399594,0.6073515398178956,0.3489035458150346,0.9743246186769611,0.12174996197816185,Brain_glioma
188.42641923348774,6.666377006218018,0.3771394790002538,0.10173019908478773,0.9377062072331955,0.010393548887511053,Brain_glioma
117.88436467064363,4.758443211822474,0.5462345139958313,0.2639305702429138,0.949206326977325,0.0696806110931495,Brain_glioma
98.91859121269619,4.134639205494564,0.6319318940811498,0.3327907179909805,0.9642508460485268,0.11080018385504789,Brain_glioma
205.16797866240398,6.13107400824408,0.5156798011791315,0.23726696583262763,0.9440864728611892,0.05631197783649639,Brain_glioma
116.22102560747885,4.635229778901324,0.5560026752184275,0.25620280253892114,0.9541296328156549,0.06566255021037129,Brain_glioma
145.026757721324,5.588202589432608,0.4760116281499364,0.18516070657907363,0.9583867619041738,0.03434280097532652,Brain_glioma
169.54308327995437,6.915819383447819,0.33354123347148884,0.07860477766134823,0.9582687289274764,0.006207418912833149,Brain_glioma
187.07076804968295,6.082364150364231,0.44219055310064426,0.13478299000180058,0.9580480551884782,0.0182375487976741,Brain_glioma
113.20440306766864,5.148963900538124,0.42541918387464234,0.12093912066704028,0.9797704480492964,0.014687559019932283,Brain_glioma
92.48320083831952,4.320165871684734,0.5119823832220314,0.2417572855627953,0.9593024926859852,0.05845798146614381,Brain_glioma
215.82526754271973,6.7740747531690495,0.4403520531696224,0.22907210772991404,0.9402143544197024,0.05248233711432773,Brain_glioma
160.77203816615457,4.687178247157225,0.6156618947572474,0.3358488575884217,0.94762627884839,0.11282902094943068,Brain_glioma
185.242414986461,6.363318265825379,0.39228840712928703,0.11024559292375223,0.9628908696133712,0.012221744536850664,Brain_glioma
185.37763210445559,5.588248171635408,0.5854208072292941,0.3258048706782694,0.9567710194219448,0.10616741113437614,Brain_glioma
222.59010279657642,6.593450323056624,0.4574618026427344,0.22743791306202688,0.9402901919238891,0.05173876537591384,Brain_glioma
190.58141955565543,5.807439414547467,0.4602541127761181,0.2269974461818527,0.9358556818304087,0.05153928480084684,Brain_glioma
84.67582738372673,3.6462922582374717,0.6453649475048443,0.3503243357163818,0.9761452710770246,0.12276149073427005,Brain_glioma
174.71367264213163,5.486938843031467,0.5523110451191852,0.33332274302424436,0.9441337023733997,0.11111590796891764,Brain_glioma
102.88950510197131,3.4547103624379933,0.6744186858954909,0.3668700466108967,0.9398453758299999,0.1346117312169714,Brain_glioma
182.33240455376094,5.958324252102381,0.47653784113175734,0.24108970579647693,0.9281704069147364,0.05813921350516005,Brain_glioma
235.49351272972442,8.02241390025051,0.30270535444119284,0.06485466756471277,0.9401375196227773,0.004227913974039077,Brain_glioma
157.94848806164438,5.203569237590577,0.5305919182567594,0.27197698428574413,0.9488977400548012,0.07399022148708939,Brain_glioma
167.7512996429254,6.340264278188231,0.38358748661362263,0.10171591263945147,0.9388555443311233,0.01039213723251887,Brain_glioma
133.56155208235833,4.2064792511922615,0.643838711104206,0.3647869365123229,0.9429752935427492,0.1330871713249303,Brain_glioma
98.81488986740425,3.653765568221903,0.6345000906562072,0.354647990375915,0.9539801912308095,0.12579105733421928,Brain_glioma
139.72243575094254,4.562569268223292,0.5784430257469189,0.3366595220644176,0.94003605258752,0.11335631073319885,Brain_glioma
188.1197406764195,5.152540379640216,0.6169219653417245,0.3413536552495675,0.9447406764265049,0.11654956150813875,Brain_glioma
98.57996315513654,4.742230222311801,0.4643399721190471,0.170948941259402,0.9797430001955338,0.02932196578026411,Brain_glioma
231.47660576695333,7.631931927799095,0.321276098630454,0.0651848332159238,0.8974880492101491,0.004267546591190127,Brain_glioma
68.49827666410226,3.655218667817598,0.6134063239199741,0.3129862307223702,0.9792932353473465,0.09806933750879392,Brain_glioma
150.6020048422961,7.09751789281139,0.23636957075409193,0.040317245900190715,0.9570782193071639,0.0016324019123207447,Brain_glioma
119.03429319152787,4.183882391285255,0.5986464967718297,0.34740488879992937,0.9391673247480367,0.12070370537882938,Brain_glioma
155.16504507281684,4.5790850192142525,0.6398391962371593,0.3364044315072276,0.9617235362903793,0.11319353272554109,Brain_glioma
138.2069997421336,4.461878138158983,0.6013115286944252,0.3566158812359008,0.9546854753015959,0.1271879494778652,Brain_glioma
150.87373439332725,4.32461488246712,0.6506365170621884,0.367000484398064,0.9312005582429314,0.1347064217086229,Brain_glioma
173.4119093048148,6.525968241102298,0.36101640626352066,0.08886348230307438,0.9424147756652055,0.007931277552439341,Brain_glioma
145.53776756179548,4.640643410030774,0.5624502089788102,0.2945945184709838,0.940147322190849,0.08680153029495642,Brain_glioma
184.93375617830708,7.209059802441354,0.3189199129863973,0.07056139137136114,0.9470595937310394,0.005002794432399124,Brain_glioma
94.9788853318962,3.2986123996969736,0.6790548124705474,0.3772549251600099,0.9278674006338508,0.1423407734401329,Brain_glioma
174.13717534819537,5.934092535949937,0.46600151229883874,0.23213024771559249,0.9334726336600964,0.05390025804032357,Brain_glioma
189.80315498088197,5.783680215803686,0.45870374580519846,0.2351658381757578,0.9349579707967981,0.055312182074396865,Brain_glioma
143.6350093499906,5.042082422715986,0.578529189795898,0.3353235877698276,0.9410678894177454,0.11246007043964623,Brain_glioma
128.00832970376337,4.253744635911854,0.6163491810490558,0.33836245606757615,0.9651477617220117,0.11451133062091802,Brain_glioma
